DebtDimId,Months_On_Book,Credit_Limit,Opening_Balance,Ending_Balance,Over_limit_Amount,Actual_Min_Pay_Due,Total_Min_Pay_Due,Net_Payments_During_Cycle,Net_Purchases_During_Cycle,Net_Cash_Advances_During_Cycle,Net_Premier_Fees_Billed_During_C,Net_Behavior_Fees_Billed_During,Net_Concessions_Billed_During_Cy,Quarterly_Fico_Score,Behavior_Score,Good_Customer_Score,Utility,Bad
13434480,44,250,234,223,0,20,20,20,0,0,6,4,0,567,666,,0.89388,0
13442724,44,350,6,6,0,6,6,6,0,0,6,0,0,547,680,985,0.017142857,0
13453952,44,300,259,128,0,20,20,250,108,0,7,3,0,585,675,,0.4266,0
13454861,44,250,203,185,0,20,20,50,21,0,8,4,0,470,684,707,0.74016,0
13462912,44,250,243,214,0,20,20,40,0,0,8,4,0,617,631,738,0.8562,1
13466704,44,200,229,199,0,20,20,40,0,0,17,4,11,509,621,693,0.99495,1
13488548,43,450,6,6,0,6,6,6,0,0,6,0,0,643,682,982,0.013333333,0
13489349,43,350,289,359,9,20,29,40,95,0,9,5,0,643,661,703,1.025457143,0
13489459,43,250,204,199,0,20,20,50,33,0,8,4,0,561,684,767,0.79544,0
13493557,43,500,412,430,0,20,20,70,75,0,6,7,0,631,683,710,0.85928,0
13493714,43,300,6,6,0,6,6,6,0,0,6,0,0,628,656,988,0.02,0
13494381,43,250,238,228,0,20,20,20,0,0,6,4,0,552,658,755,0.913,0
13494448,43,650,644,647,0,20,20,25,11,0,6,11,0,585,670,725,0.994723077,0
13503128,43,300,335,297,0,20,20,70,21,0,6,5,0,461,665,732,0.9901,0
13509194,43,350,334,322,0,20,20,20,0,0,6,3,0,636,666,,0.920685714,0
13509602,43,250,120,148,0,20,20,50,68,0,7,3,0,653,691,810,0.5926,0
13525974,43,300,186,168,0,20,20,71,34,0,17,2,0,581,703,740,0.560433333,0
13527721,43,200,69,147,0,20,20,69,140,0,7,0,0,728,691,910,0.73545,0
13535518,43,"1,000",6,6,0,6,6,6,0,0,6,0,0,719,688,995,0.006,0
13537316,43,300,191,167,0,20,20,191,161,0,6,0,0,659,692,924,0.557366667,0
13545730,43,300,255,278,0,20,20,20,32,0,6,5,0,546,662,732,0.925933333,0
13546231,43,450,325,316,0,20,20,20,0,0,6,5,0,521,674,795,0.701777778,1
13557478,43,250,195,223,0,20,20,35,51,0,8,4,0,613,682,728,0.89128,0
13559621,43,300,194,174,0,20,20,50,20,0,8,3,0,600,679,735,0.5804,0
13569457,43,250,186,170,0,20,20,25,0,0,6,3,0,595,674,731,0.68028,0
13572866,43,475,34,133,0,20,20,35,127,0,7,0,0,686,695,918,0.279768421,0
13573852,43,350,196,155,0,20,20,50,0,0,6,3,0,639,703,871,0.442885714,0
13575096,43,250,232,217,0,20,20,25,0,0,6,4,0,654,678,727,0.86784,0
13575536,43,300,86,88,0,20,20,86,82,0,6,0,0,682,696,773,0.294333333,0
13575905,43,300,340,6,0,6,6,340,0,0,6,0,0,606,676,972,0.02,0
13578887,43,450,7,169,0,20,20,7,161,0,7,1,0,630,683,757,0.375511111,0
13581820,43,350,307,340,0,20,20,30,52,0,6,5,0,496,671,718,0.971685714,0
13582246,43,400,-1,5,0,5,5,0,0,0,6,0,0,730,702,991,0.01205,0
13583494,43,350,316,308,0,20,20,20,0,0,6,5,0,678,666,745,0.878771429,0
13585375,43,350,370,344,0,20,20,40,0,0,9,6,0,505,616,699,0.984114286,1
13587160,43,250,6,5,0,5,5,7,0,0,6,0,0,698,696,993,0.02036,0
13587773,43,200,184,174,0,20,20,20,0,0,8,3,0,495,664,751,0.8721,0
13589267,43,250,214,236,0,20,20,30,42,0,6,4,0,517,677,729,0.9438,0
13590629,43,450,215,125,0,20,20,215,118,0,7,0,0,665,712,919,0.276888889,0
13595195,43,350,350,337,0,20,20,25,0,0,6,6,0,603,659,719,0.962057143,0
13598009,43,350,375,322,0,20,20,65,0,0,6,6,0,476,641,730,0.919171429,0
13603151,43,300,270,247,0,20,20,50,17,0,6,5,0,511,675,740,0.824933333,0
13610077,43,350,325,134,0,20,20,211,0,0,18,2,0,618,656,873,0.383371429,0
13610275,43,350,205,165,0,20,20,110,61,0,6,3,0,646,685,841,0.472285714,0
13611222,43,300,246,357,57,20,77,30,128,0,9,4,0,586,655,699,1.188966667,0
13613221,43,250,169,230,0,20,20,30,80,0,8,3,0,569,678,736,0.91964,0
13620787,43,350,333,313,0,20,20,34,0,0,9,5,0,680,682,741,0.895657143,0
13621328,43,300,-1,205,0,20,20,0,200,0,6,0,0,569,693,802,0.683233333,0
13621992,43,250,6,228,0,20,20,6,222,0,6,0,0,637,669,735,0.9138,0
13623000,43,300,335,306,6,20,26,40,0,0,6,5,0,628,630,703,1.021066667,0
13624205,43,250,246,220,0,20,20,50,12,0,8,4,0,651,683,747,0.88008,0
13627357,43,450,426,459,9,20,29,40,55,0,10,7,0,495,665,732,1.018911111,0
13637312,43,250,262,253,3,20,23,50,31,0,6,4,0,488,661,707,1.01296,0
13642899,43,400,371,371,0,20,20,25,13,0,6,6,0,586,649,691,0.927125,1
13648727,43,250,210,196,0,20,20,25,0,0,8,3,0,582,678,750,0.78332,0
13651422,43,500,342,293,0,20,20,60,0,0,6,6,0,530,677,816,0.58646,0
13653949,43,350,172,174,0,20,20,30,23,0,6,3,0,703,693,,0.4976,0
13658297,43,300,132,108,0,20,20,32,0,0,6,2,0,520,692,921,0.3589,0
13660455,43,600,12,6,0,6,6,12,0,0,6,0,0,740,694,1000,0.01,0
13661216,43,350,128,252,0,20,20,350,468,0,6,0,0,650,694,810,0.719285714,0
13662067,43,800,430,243,0,20,20,200,1,0,6,6,0,681,707,789,0.3038875,0
13675171,43,300,242,263,0,20,20,40,50,0,8,4,0,481,690,778,0.8777,0
13679318,42,250,316,277,27,20,47,60,0,0,17,4,0,572,608,686,1.10848,0
13684397,42,250,6,6,0,6,6,6,0,0,6,0,0,618,696,986,0.024,0
13684976,42,450,310,403,0,20,20,20,101,0,6,6,0,567,683,758,0.896422222,0
13686783,42,300,353,364,64,20,84,75,75,0,6,6,0,600,648,708,1.2127,0
13687032,42,250,57,44,0,20,20,20,0,0,6,1,0,657,671,869,0.17464,0
13695363,42,300,369,250,0,20,20,129,0,0,6,4,0,446,601,689,0.834133333,0
13697624,42,300,252,262,0,20,20,50,0,0,56,3,0,592,660,724,0.872,0
13698154,42,350,313,301,0,20,20,50,28,0,6,5,0,615,689,724,0.861171429,0
13705151,42,400,19,6,0,6,6,19,0,0,6,0,0,643,626,980,0.015,0
13710772,42,250,237,209,0,20,20,40,0,0,8,4,0,613,680,761,0.83612,0
13713884,42,300,274,299,0,20,20,30,42,0,9,5,0,581,664,717,0.9981,0
13717646,42,400,367,381,0,20,20,23,24,0,6,7,0,490,665,711,0.9534,0
13720078,42,300,343,339,39,20,59,76,61,0,6,5,0,621,658,706,1.130466667,0
13722485,42,400,363,394,0,20,20,100,114,0,9,7,0,513,682,719,0.983875,0
13727533,42,350,6,6,0,6,6,6,0,0,6,0,0,535,675,995,0.017142857,0
13737040,42,550,538,486,0,20,20,100,29,0,10,9,0,657,689,742,0.884018182,0
13745092,42,350,6,318,0,20,20,50,342,0,20,0,0,593,671,809,0.908342857,0
13756318,42,350,178,158,0,20,20,30,0,0,7,3,0,518,686,911,0.452542857,0
13758404,42,450,364,336,0,20,20,200,147,0,20,5,0,681,689,784,0.746422222,0
13765044,42,250,149,165,0,20,20,50,57,0,6,3,0,576,666,789,0.65808,1
13769649,42,250,272,6,0,6,6,431,159,0,6,0,0,628,684,827,0.0242,0
13773121,42,300,261,300,0,20,20,20,48,0,6,5,0,516,638,703,0.999466667,0
13780691,42,250,253,240,0,20,20,25,0,0,8,4,0,606,647,720,0.96064,0
13781845,42,400,381,382,0,20,20,25,10,0,9,7,0,623,670,725,0.9546,0
13782071,42,350,342,339,0,20,20,25,7,0,9,6,0,623,656,703,0.968228571,0
13784931,42,300,79,62,0,20,20,79,56,0,6,0,0,678,706,941,0.206933333,0
13786331,42,300,290,251,0,20,20,50,0,0,6,4,0,530,670,728,0.8353,1
13789932,42,350,328,321,0,20,20,50,32,0,6,5,0,704,672,732,0.918485714,0
13791666,42,550,522,496,0,20,20,45,0,0,10,8,0,645,684,738,0.901472727,0
13794109,42,300,223,197,0,20,20,35,0,0,6,4,0,609,656,802,0.657833333,0
13795388,42,250,126,85,0,20,20,50,0,0,7,2,0,563,681,901,0.33964,0
13801130,42,250,220,201,0,20,20,30,0,0,8,4,0,569,685,725,0.8038,0
13813168,42,450,395,421,0,20,20,40,50,0,10,7,0,677,682,729,0.935577778,0
13813498,42,550,533,446,0,20,20,100,0,0,6,7,0,632,686,764,0.811781818,0
13819813,42,250,230,221,0,20,20,20,0,0,8,4,0,510,664,744,0.88524,0
13820437,42,250,59,26,0,20,20,40,0,0,6,1,0,635,684,969,0.10552,0
13820964,42,350,315,359,9,20,29,40,73,0,6,5,0,544,664,705,1.025828571,0
13825893,42,300,317,213,0,20,20,117,0,0,8,5,0,606,654,712,0.708666667,0
13826717,42,300,265,216,0,20,20,60,0,0,8,4,0,635,698,791,0.7215,0
13836434,42,350,179,141,0,20,20,179,135,0,6,0,0,624,693,,0.402771429,0
13839785,42,300,111,226,0,20,20,60,167,0,6,2,0,687,684,783,0.754833333,0
13842079,42,250,49,6,0,6,6,60,0,0,17,0,0,531,641,969,0.0242,1
13850382,42,400,336,392,0,20,20,100,141,0,9,6,0,683,682,716,0.980925,0
13851004,42,350,257,229,0,20,20,40,0,0,8,4,0,600,677,805,0.655571429,0
13856546,42,250,211,238,0,20,20,50,65,0,8,4,0,545,675,752,0.95244,0
13859762,42,400,12,397,0,20,20,50,429,0,6,0,0,619,678,710,0.99255,0
13860399,42,350,360,347,0,20,20,25,0,0,6,6,0,614,668,736,0.990714286,0
13861530,42,350,148,67,0,20,20,148,60,0,7,0,0,655,707,1000,0.190085714,0
13862765,42,350,293,283,0,20,20,75,55,0,6,4,0,658,697,810,0.809457143,0
13868918,42,300,263,299,0,20,20,20,45,0,6,4,0,649,656,734,0.996,0
13869461,42,350,12,6,0,6,6,12,0,0,6,0,0,582,650,986,0.017571429,0
13871955,42,350,86,215,0,20,20,86,207,0,8,0,0,628,640,,0.614742857,0
13872072,42,250,291,249,0,20,20,111,46,0,19,4,0,507,634,736,0.99644,0
13874303,42,250,173,152,0,20,20,50,20,0,6,3,0,677,684,708,0.60988,0
13877993,42,400,289,366,0,20,20,100,163,0,9,5,0,676,684,788,0.915275,0
13878036,42,625,465,378,0,20,20,100,0,0,6,8,0,692,684,832,0.60512,0
13883973,42,300,19,6,0,6,6,19,0,0,6,0,0,500,661,953,0.02,0
13884230,42,250,288,263,13,20,33,299,255,0,19,0,0,552,654,693,1.053,0
13884442,42,550,470,6,0,6,6,470,0,0,6,0,0,644,684,842,0.010909091,0
13888426,41,300,261,254,0,20,20,20,0,0,8,4,0,607,654,772,0.846,1
13891779,41,350,313,318,0,20,20,43,34,0,9,5,0,448,662,954,0.9096,0
13892650,41,350,219,178,0,20,20,50,0,0,6,3,0,617,678,745,0.508742857,0
13894633,41,250,42,6,0,6,6,42,0,0,6,0,0,634,699,809,0.024,0
13896110,41,350,330,342,0,20,20,25,0,20,6,11,0,529,648,694,0.976257143,0
13899650,41,250,235,230,0,20,20,20,4,0,6,4,0,468,662,723,0.919,0
13899789,41,350,254,297,0,20,20,100,131,0,9,4,0,568,680,711,0.848142857,0
13900703,41,350,317,309,0,20,20,50,31,0,6,6,0,565,643,726,0.884257143,0
13900917,41,400,147,135,0,20,20,20,0,0,6,2,0,698,682,836,0.336825,0
13903282,41,400,281,359,0,20,20,25,131,0,6,5,40,699,673,999,0.897025,0
13903387,41,550,546,510,0,20,20,50,0,0,6,9,0,719,672,745,0.927654546,0
13904885,41,525,448,431,0,20,20,30,0,0,6,7,0,556,672,748,0.821142857,0
13910708,41,450,-19,151,0,20,20,0,163,0,6,0,0,542,666,896,0.335,0
13911605,41,300,222,158,0,20,20,150,74,0,7,4,0,616,681,796,0.526733333,0
13923337,41,300,193,172,0,20,20,30,0,0,6,3,0,575,683,,0.5744,0
13925820,41,250,241,192,0,20,20,60,0,0,8,4,0,660,676,714,0.76836,0
13926537,41,300,271,247,0,20,20,76,40,0,8,5,0,641,674,753,0.822866667,0
13942712,41,450,303,415,0,20,20,30,131,0,6,6,0,653,672,755,0.922466667,0
13944421,41,300,228,254,0,20,20,30,43,0,8,4,0,666,674,758,0.845233333,0
13944802,41,350,331,292,0,20,20,50,0,0,6,5,0,525,666,800,0.833057143,0
13945354,41,350,6,6,0,6,6,6,0,0,6,0,0,481,666,991,0.017142857,0
13948153,41,200,136,114,0,20,20,120,91,0,6,2,0,552,672,787,0.57195,0
13951868,41,300,115,66,0,20,20,56,0,0,6,2,0,584,687,937,0.221433333,0
13952618,41,300,293,326,26,20,46,100,122,0,6,5,0,668,660,703,1.085866667,0
13953899,41,450,424,420,0,20,20,20,0,0,10,7,0,581,660,727,0.934422222,0
13954746,41,300,290,281,0,20,20,20,0,0,6,5,0,478,654,729,0.935933333,0
13960349,41,250,141,108,0,20,20,41,0,0,6,2,0,636,693,824,0.43036,0
13965839,41,350,34,107,0,20,20,34,100,0,7,0,0,577,684,744,0.306085714,0
13967981,41,250,8,6,0,6,6,8,0,0,6,0,0,676,687,986,0.024,0
13968410,41,250,174,158,0,20,20,30,3,0,7,3,0,629,661,816,0.63076,0
13971030,41,350,263,198,0,20,20,100,23,0,8,4,0,585,687,830,0.564314286,0
13979262,41,350,361,362,12,20,32,60,49,0,6,6,0,465,638,720,1.0338,0
13981616,41,650,642,650,0,20,20,30,22,0,6,11,0,651,658,707,1.000507692,0
13982688,41,300,306,306,6,20,26,40,29,0,6,5,0,499,654,705,1.018766667,0
13984284,41,250,13,6,0,6,6,13,0,0,6,0,0,572,656,985,0.024,0
13987186,41,250,262,257,7,20,27,32,15,0,8,4,0,616,656,707,1.02844,0
13988505,41,300,254,210,0,20,20,100,45,0,6,5,0,487,696,764,0.699033333,1
13990064,41,300,270,253,0,20,20,30,0,0,8,4,0,526,663,749,0.842433333,0
13991446,41,300,327,301,1,20,21,40,0,0,9,5,0,594,623,698,1.0037,0
13992710,41,300,267,312,12,20,32,31,51,0,20,5,0,651,648,703,1.039666667,0
13994803,41,450,6,6,0,6,6,6,0,0,6,0,0,695,685,1000,0.013333333,0
13995748,41,200,177,166,0,20,20,21,0,0,7,3,0,518,649,703,0.8322,0
13996062,41,300,176,185,0,20,20,50,50,0,6,3,0,688,678,812,0.616,0
13996755,41,300,210,107,0,20,20,210,101,0,6,0,0,553,646,776,0.356366667,1
13998618,41,300,283,273,0,20,20,20,0,0,6,5,0,517,644,735,0.910966667,0
14003289,41,250,161,144,0,20,20,30,4,0,6,2,0,651,684,835,0.57496,0
14008524,41,575,125,109,0,20,20,25,0,0,7,2,0,682,681,942,0.189965217,0
14013158,41,550,34,-3,0,0,0,150,107,0,6,0,0,0,709,974,-0.004690909,0
14029433,41,300,285,290,0,20,20,25,19,0,6,5,0,576,643,706,0.9666,0
14029757,41,350,288,170,0,20,20,200,72,0,6,4,0,525,657,700,0.485857143,0
14031944,41,300,76,21,0,20,20,76,15,0,6,0,0,621,689,972,0.069166667,0
14033376,41,250,170,144,0,20,20,50,15,0,6,2,0,640,672,825,0.57404,0
14033903,41,250,216,197,0,20,20,30,0,0,8,3,0,490,676,774,0.78692,1
14037236,41,400,207,336,0,20,20,41,124,0,42,4,0,570,660,,0.839975,0
14040403,41,450,365,330,0,20,20,50,0,0,9,6,0,642,681,789,0.733088889,0
14041516,41,300,153,141,0,20,20,20,0,0,6,2,0,565,655,856,0.471566667,0
14044956,41,250,252,232,0,20,20,30,0,0,6,4,0,606,661,733,0.92784,0
14049644,41,300,273,289,0,20,20,20,23,0,9,5,0,595,630,717,0.9634,0
14051442,41,300,35,61,0,20,20,118,126,0,18,0,0,497,609,922,0.201766667,0
14052608,41,300,267,258,0,20,20,20,0,0,6,4,0,610,660,774,0.858666667,0
14053676,41,300,271,261,0,20,20,20,0,0,6,4,0,627,656,770,0.871133333,0
14055456,41,300,350,314,14,20,34,50,0,0,20,6,11,574,624,715,1.047666667,1
14055753,41,300,334,286,0,20,20,60,0,0,6,5,0,500,629,713,0.951833333,0
14062466,41,450,105,63,0,20,20,50,0,0,7,2,0,700,693,991,0.140866667,0
14066222,41,300,262,222,0,20,20,300,252,0,8,0,0,623,684,780,0.74,0
14070112,41,400,77,6,0,6,6,77,0,0,6,0,0,619,645,972,0.015,0
14079129,41,300,311,271,0,20,20,51,0,0,6,5,0,462,626,716,0.9017,1
14079714,41,300,282,308,8,20,28,35,48,0,9,5,0,501,654,722,1.026833333,0
14080258,41,300,287,280,0,20,20,20,0,0,8,5,0,546,650,711,0.933266667,1
14081034,41,300,297,268,0,20,20,40,0,0,6,5,0,470,674,773,0.8937,0
14085145,41,400,296,348,0,20,20,40,82,0,6,5,0,671,676,780,0.870575,0
14089646,41,300,342,303,3,20,23,353,297,0,17,0,0,661,619,685,1.009433333,0
14092020,40,400,237,375,0,20,20,20,144,0,9,5,0,643,660,729,0.938525,0
14099007,40,250,250,240,0,20,20,20,0,0,6,4,0,556,646,747,0.9586,0
14100671,40,250,377,364,114,20,134,25,0,0,6,6,0,554,627,656,1.4542,0
14104650,40,250,155,229,0,20,20,50,115,0,6,4,0,548,674,750,0.91744,0
14105107,40,425,428,420,0,20,20,25,0,0,10,7,0,565,664,714,0.988705882,0
14107219,40,250,189,257,7,20,27,75,133,0,6,4,0,590,669,770,1.02832,0
14108978,40,300,209,121,0,20,20,120,21,0,7,3,0,510,694,868,0.4019,0
14110075,40,350,346,351,1,20,21,21,14,0,6,6,0,636,662,706,1.002142857,0
14112138,40,450,317,367,0,20,20,30,67,0,6,6,0,438,652,723,0.814888889,0
14114903,40,425,412,18,0,18,18,412,12,0,6,0,0,588,671,970,0.042070588,0
14119977,40,250,215,226,0,20,20,25,27,0,6,4,0,477,670,736,0.90528,0
14122727,40,350,269,299,0,20,20,20,39,0,6,4,0,691,672,772,0.8534,0
14125742,40,350,174,163,0,20,20,20,0,0,6,3,0,649,676,861,0.465257143,0
14131723,40,300,118,198,0,20,20,100,169,0,8,3,0,436,665,749,0.659333333,0
14132006,40,300,272,262,0,20,20,20,0,0,6,4,0,666,656,764,0.8741,0
14133375,40,350,303,321,0,20,20,20,26,0,6,5,0,641,654,734,0.9166,0
14133555,40,350,339,283,0,20,20,100,30,0,9,5,0,561,684,744,0.809371429,0
14133767,40,300,215,125,0,20,20,100,0,0,6,3,0,397,680,930,0.415066667,0
14140293,40,325,306,292,0,20,20,25,0,0,6,5,0,659,665,761,0.897353846,0
14142757,40,400,0,365,0,20,20,22,359,0,17,0,0,481,643,,0.913675,1
14149509,40,250,217,176,0,20,20,50,0,0,6,3,0,625,669,718,0.70588,0
14151377,40,300,285,266,0,20,20,30,0,0,6,4,0,552,655,710,0.885633333,0
14160137,40,575,458,540,0,20,20,45,108,0,11,9,0,591,663,724,0.939165217,0
14166684,40,300,369,331,31,20,51,50,0,0,6,5,0,545,614,691,1.1017,0
14169788,40,500,6,6,0,6,6,6,0,0,6,0,0,674,680,995,0.012,0
14170849,40,350,293,286,0,20,20,20,0,0,9,5,0,547,650,751,0.818342857,0
14175966,40,350,318,269,0,20,20,60,0,0,6,5,0,589,647,761,0.768485714,1
14175986,40,300,130,6,0,6,6,130,0,0,6,0,0,583,672,982,0.02,0
14178748,40,600,311,494,0,20,20,161,351,0,17,6,29,659,641,743,0.8241,0
14181584,40,300,82,164,0,20,20,20,94,0,6,1,0,596,645,745,0.545866667,0
14183252,40,300,192,132,0,20,20,75,6,0,6,2,0,634,685,913,0.439066667,0
14183325,40,300,184,224,0,20,20,40,69,0,8,3,0,558,679,711,0.747666667,0
14184506,40,300,338,298,0,20,20,80,25,0,9,5,0,509,629,699,0.991833333,0
14186781,40,250,180,224,0,20,20,75,110,0,6,4,0,555,679,741,0.8976,0
14187875,40,250,6,83,0,20,20,49,119,0,7,0,0,589,678,994,0.33336,0
14190087,40,450,328,315,0,20,20,25,0,0,6,5,0,466,663,789,0.699666667,1
14192278,40,275,183,201,0,20,20,50,57,0,8,4,0,598,667,716,0.730254546,0
14193884,40,350,131,289,0,20,20,31,178,0,9,2,0,546,672,764,0.824457143,0
14195122,40,350,258,244,0,20,20,25,0,0,6,4,0,686,673,795,0.695714286,0
14195933,40,300,370,226,0,20,20,154,0,0,6,4,0,440,610,762,0.753166667,1
14196299,40,350,414,224,0,20,20,327,155,0,8,2,29,585,650,712,0.638742857,0
14199982,40,275,144,113,0,20,20,61,21,0,7,2,0,713,694,881,0.411890909,0
14200526,40,250,82,64,0,20,20,25,0,0,6,1,0,611,675,927,0.25712,0
14202495,40,250,270,222,0,20,20,60,0,0,8,4,0,611,647,729,0.88976,0
14202656,40,375,383,367,0,20,20,60,28,0,9,6,0,574,659,713,0.977706667,0
14211405,40,400,159,218,0,20,20,59,108,0,6,4,0,660,689,838,0.54525,0
14216780,40,300,293,282,0,20,20,30,6,0,8,5,0,502,629,718,0.940733333,0
14219329,40,300,310,293,0,20,20,30,2,0,6,5,0,647,664,,0.9769,0
14224436,40,350,362,309,0,20,20,100,32,0,9,5,0,687,671,726,0.882542857,0
14227034,40,400,403,389,0,20,20,30,0,0,9,7,0,626,659,712,0.9732,0
14227708,40,250,36,79,0,20,20,100,137,0,6,0,0,662,680,899,0.31592,0
14231541,40,250,233,225,0,20,20,20,0,0,8,4,0,565,652,761,0.89948,0
14231692,40,250,133,91,0,20,20,50,0,0,6,2,0,535,695,896,0.3638,0
14232599,40,350,19,19,0,19,19,19,13,0,6,0,0,758,688,982,0.054742857,0
14232830,40,350,333,325,0,20,20,20,0,0,6,5,0,583,652,730,0.927571429,0
14232853,40,350,235,42,0,20,20,200,0,0,17,1,11,543,642,948,0.120371429,0
14233481,40,300,300,305,5,20,25,22,13,0,9,5,0,655,646,706,1.016266667,0
14234562,40,400,395,120,0,20,20,395,86,22,7,5,0,660,671,853,0.2991,0
14244702,40,350,14,249,0,20,20,14,243,0,6,0,0,511,667,792,0.710028571,0
14245338,40,300,314,314,14,20,34,34,20,0,9,5,0,561,649,701,1.0465,0
14247047,40,250,158,117,0,20,20,50,0,0,6,3,0,622,683,866,0.46696,0
14251387,40,250,165,151,0,20,20,50,27,0,6,3,0,615,689,828,0.60204,0
14261696,40,300,197,218,0,20,20,50,60,0,8,3,0,552,675,778,0.728,0
14266431,40,400,446,401,1,20,21,100,71,0,6,7,29,521,623,694,1.00275,0
14273059,40,275,309,150,0,20,20,300,131,0,7,3,0,483,627,695,0.544145455,0
14273817,40,250,189,204,0,20,20,20,26,0,6,3,0,542,666,747,0.8168,0
14274645,40,250,200,134,0,20,20,75,0,0,6,3,0,575,687,829,0.53508,0
14277170,40,250,111,6,0,6,6,440,329,0,6,0,0,570,666,750,0.024,0
14280590,40,300,292,305,5,20,25,20,20,0,9,5,0,601,645,709,1.0176,0
14281757,40,400,19,191,0,20,20,206,372,0,6,0,0,665,652,702,0.47705,0
14284365,39,300,28,337,37,20,57,20,320,0,6,3,0,575,648,707,1.1218,0
14285987,39,250,252,247,0,20,20,30,15,0,6,4,0,617,660,715,0.9892,0
14299966,39,400,290,281,0,20,20,20,0,0,6,5,0,629,672,797,0.7016,0
14316563,39,600,487,486,0,20,20,20,0,0,10,8,0,622,668,748,0.809566667,0
14319694,39,450,415,421,0,20,20,22,15,0,6,7,0,685,670,721,0.936377778,0
14319832,39,350,249,251,0,20,20,35,27,0,6,4,0,630,688,792,0.717257143,0
14327554,39,900,-29,-158,0,0,0,135,0,0,6,0,0,555,678,1000,-0.175555556,0
14327671,39,250,241,231,0,20,20,20,0,0,6,4,0,555,643,754,0.92484,0
14330834,39,600,503,581,0,20,20,50,112,0,6,10,0,690,669,742,0.9675,0
14334908,39,250,256,255,5,20,25,26,13,0,8,4,0,658,647,708,1.02176,0
14339727,39,250,47,153,0,20,20,50,148,0,7,0,0,663,677,824,0.61204,0
14339925,39,375,243,322,0,20,20,50,119,0,6,5,0,690,661,750,0.858933333,0
14346737,39,250,229,206,0,20,20,100,66,0,8,3,0,691,686,821,0.82516,0
14348198,39,250,0,237,0,20,20,20,46,0,8,4,0,607,635,,0.94776,0
14350589,39,250,251,252,2,20,22,25,13,0,8,4,0,655,645,736,1.0064,0
14350609,39,250,232,224,0,20,20,20,0,0,8,4,0,605,656,748,0.89588,0
14361863,39,300,279,222,0,20,20,70,0,0,8,4,0,606,688,754,0.738533333,0
14362261,39,250,-2,4,0,4,4,0,0,0,6,0,0,569,663,988,0.01564,0
14366744,39,400,41,35,0,20,20,41,29,0,6,0,0,695,699,973,0.0872,0
14368338,39,500,519,232,0,20,20,300,0,0,8,5,0,588,633,849,0.46322,1
14376011,39,250,222,233,0,20,20,20,21,0,6,4,0,481,656,734,0.93056,0
14376040,39,300,498,492,192,20,212,20,0,0,6,8,0,510,615,640,1.6396,0
14377191,39,250,139,108,0,20,20,40,0,0,7,2,0,542,626,862,0.43392,0
14394602,39,625,123,80,0,20,20,50,0,0,6,1,0,646,699,960,0.128496,0
14396050,39,450,391,27,0,20,20,391,21,0,6,0,0,538,685,980,0.059711111,0
14408632,39,400,380,372,0,20,20,20,0,0,6,6,0,524,657,719,0.931025,0
14411032,39,350,21,11,0,11,11,21,5,0,6,0,0,664,698,989,0.0316,0
14413064,39,250,223,234,0,20,20,20,22,0,6,4,0,493,650,714,0.93708,0
14415735,39,250,0,6,0,6,6,235,0,0,6,0,40,585,653,,0.024,0
14415906,39,250,210,249,0,20,20,50,79,0,6,3,0,663,669,710,0.9942,0
14418222,39,550,438,381,0,20,20,70,0,0,6,7,0,472,698,,0.692254546,0
14422172,39,250,241,233,0,20,20,20,0,0,8,4,0,517,642,737,0.93264,1
14426690,39,750,600,576,0,20,20,40,0,0,6,10,0,657,688,775,0.76752,0
14426825,39,250,182,132,0,20,20,60,0,0,7,3,0,592,694,849,0.52788,0
14432413,39,350,42,24,0,20,20,25,0,0,6,1,0,532,660,987,0.067514286,0
14437196,39,300,318,284,0,20,20,58,0,0,20,4,0,679,643,714,0.9462,0
14441286,39,250,140,260,10,20,30,20,131,0,6,3,0,584,641,710,1.0384,0
14442753,39,350,242,232,0,20,20,20,0,0,6,4,0,586,662,,0.663485714,0
14445868,39,250,269,240,0,20,20,40,0,0,6,4,0,522,661,717,0.95832,0
14449916,39,250,125,53,0,20,20,125,46,0,6,0,0,477,681,992,0.2126,0
14456638,39,200,91,64,0,20,20,127,94,0,6,0,0,682,699,951,0.32,0
14458101,39,400,415,410,10,20,30,35,17,0,6,7,0,506,658,714,1.0243,0
14459825,39,250,247,253,3,20,23,50,46,0,6,4,0,657,663,755,1.01064,0
14459847,39,250,194,184,0,20,20,20,0,0,6,3,0,622,668,814,0.734,0
14460426,39,250,374,349,99,20,119,40,0,0,9,6,0,492,614,663,1.39512,1
14463329,39,300,305,303,3,20,23,30,17,0,6,5,0,560,654,706,1.010533333,0
14463699,39,500,379,440,0,20,20,379,434,0,6,0,0,581,691,943,0.87984,0
14464231,39,450,362,407,0,20,20,40,73,0,6,6,0,532,672,763,0.904577778,0
14464772,39,300,293,284,0,20,20,20,0,0,6,5,0,601,649,717,0.945166667,1
14471077,39,400,365,395,0,20,20,20,34,0,9,6,0,659,656,710,0.9884,0
14473871,39,425,374,347,0,20,20,50,0,0,17,6,0,551,680,758,0.816541177,0
14474988,39,300,291,281,0,20,20,20,0,0,6,5,0,420,651,717,0.938233333,0
14484069,39,350,419,385,35,20,55,50,0,0,9,7,0,544,637,706,1.100257143,0
14484918,39,350,344,360,10,20,30,35,37,0,9,6,0,644,659,733,1.029657143,0
