"","Bad","Behavior_Score_Bins","Good_Customer_Score_Bins","Quarterly_Fico_Score_Bins","Credit_Limit","Utility_Bins","Opening_Balance_Bins","Ending_Balance_Bins","Net_Purchases_During_Cycle","Net_Payments_During_Cycle","Months_On_Book"
"1286","0","[670, Inf)","[750,820)","[550,642)",300,"[0.5,1)","[141,228)","[131,242)",65,25,47
"1287","0","[600,670)","[700,750)","[550,642)",250,"[1, Inf)","[228,347)","[242,299)",18,27,47
"1289","0","[670, Inf)","[700,750)","[650, Inf)",1000,"[0.5,1)","[347, Inf)","[299, Inf)",25,50,47
"1290","0","[600,670)","[700,750)","[550,642)",400,"[0.5,1)","[347, Inf)","[299, Inf)",0,20,47
"1292","1","[670, Inf)","[700,750)","[650, Inf)",350,"[0.5,1)","[228,347)","[299, Inf)",58,20,47
"1293","0","[670, Inf)","[750,820)","[642,650)",250,"[0.5,1)","[141,228)","[131,242)",0,40,47
"1294","0","[670, Inf)","[820, Inf)","[550,642)",600,"[0,0.5)","[-Inf,141)","[-Inf,131)",167,83,47
"1295","0","[670, Inf)","[820, Inf)","[550,642)",250,"[0,0.5)","[-Inf,141)","[-Inf,131)",208,291,47
"1296","0","[670, Inf)","[820, Inf)","[550,642)",400,"[0,0.5)","[-Inf,141)","[-Inf,131)",0,110,47
"1297","0","[600,670)","[820, Inf)","[650, Inf)",350,"[0,0.5)","[-Inf,141)","[-Inf,131)",0,6,47
"1298","0","[600,670)","[700,750)","[550,642)",300,"[0.5,1)","[228,347)","[242,299)",0,20,47
"1303","0","[600,670)","[820, Inf)","[650, Inf)",250,"[0,0.5)","[141,228)","[-Inf,131)",0,136,47
"1304","0","[670, Inf)","[700,750)","[650, Inf)",500,"[0.5,1)","[347, Inf)","[299, Inf)",94,50,47
"1306","0","[600,670)","[700,750)","[650, Inf)",400,"[0.5,1)","[228,347)","[299, Inf)",110,20,47
"1307","0","[670, Inf)","[750,820)","[550,642)",250,"[0.5,1)","[228,347)","[131,242)",0,50,47
"1309","0","[600,670)","[750,820)","[-Inf,550)",250,"[0.5,1)","[141,228)","[131,242)",0,20,47
"1311","0","[600,670)","[700,750)","[650, Inf)",350,"[1, Inf)","[228,347)","[299, Inf)",183,100,47
"1313","0","[670, Inf)","[750,820)","[650, Inf)",475,"[0.5,1)","[347, Inf)","[299, Inf)",14,59,47
"1316","1","[670, Inf)","[700,750)","[550,642)",550,"[0.5,1)","[347, Inf)","[299, Inf)",148,100,46
"1317","0","[670, Inf)","[750,820)","[550,642)",300,"[0.5,1)","[141,228)","[131,242)",47,30,46
"1320","0","[600,670)","[700,750)","[-Inf,550)",250,"[1, Inf)","[228,347)","[242,299)",34,25,46
"1323","0","[670, Inf)","[820, Inf)","[650, Inf)",300,"[0.5,1)","[141,228)","[131,242)",44,30,46
"1324","0","[670, Inf)","[820, Inf)","[650, Inf)",250,"[0,0.5)","[141,228)","[-Inf,131)",0,38,46
"1326","0","[670, Inf)","[820, Inf)","[642,650)",500,"[0,0.5)","[228,347)","[-Inf,131)",198,457,46
"1328","0","[600,670)","[820, Inf)","[650, Inf)",600,"[0,0.5)","[-Inf,141)","[-Inf,131)",0,6,46
"1329","0","[600,670)","[700,750)","[550,642)",400,"[0.5,1)","[347, Inf)","[299, Inf)",6,20,46
"1331","0","[600,670)","[750,820)","[-Inf,550)",350,"[0,0.5)","[347, Inf)","[-Inf,131)",0,311,46
"1332","1","[600,670)","[700,750)","[550,642)",250,"[0.5,1)","[141,228)","[131,242)",0,20,46
"1333","1","[600,670)","[-Inf,700)","[550,642)",450,"[0.5,1)","[347, Inf)","[299, Inf)",0,38,46
"1335","0","[670, Inf)","[820, Inf)","[642,650)",200,"[0,0.5)","[-Inf,141)","[-Inf,131)",0,10,46
"1337","0","[670, Inf)","[750,820)","[650, Inf)",250,"[0.5,1)","[141,228)","[131,242)",20,20,46
"1339","0","[600,670)","[700,750)","[-Inf,550)",250,"[1, Inf)","[228,347)","[242,299)",14,30,46
"1341","0","[670, Inf)","[820, Inf)","[-Inf,550)",300,"[0.5,1)","[141,228)","[131,242)",0,20,46
"1343","1","[600,670)","[700,750)","[550,642)",250,"[0.5,1)","[141,228)","[242,299)",55,30,46
"1345","0","[670, Inf)","[750,820)","[650, Inf)",550,"[0.5,1)","[347, Inf)","[299, Inf)",99,100,46
"1346","0","[670, Inf)","[820, Inf)","[550,642)",250,"[0.5,1)","[141,228)","[131,242)",12,50,46
"1347","1","[600,670)","[700,750)","[550,642)",550,"[0.5,1)","[347, Inf)","[299, Inf)",0,31,46
"1348","1","[600,670)","[700,750)","[-Inf,550)",350,"[0.5,1)","[228,347)","[299, Inf)",0,20,46
"1349","0","[600,670)","[-Inf,700)","[-Inf,550)",300,"[1, Inf)","[228,347)","[299, Inf)",0,41,46
"1350","0","[670, Inf)","[750,820)","[642,650)",300,"[0,0.5)","[141,228)","[-Inf,131)",0,40,46
"1351","0","[670, Inf)","[750,820)","[650, Inf)",250,"[0.5,1)","[141,228)","[131,242)",0,30,46
"1352","0","[600,670)","[700,750)","[650, Inf)",350,"[0.5,1)","[347, Inf)","[299, Inf)",6,25,46
"1355","0","[600,670)","[820, Inf)","[-Inf,550)",250,"[0,0.5)","[228,347)","[-Inf,131)",10,300,46
"1356","0","[670, Inf)","[700,750)","[550,642)",200,"[0.5,1)","[-Inf,141)","[131,242)",20,20,46
"1360","0","[600,670)","[700,750)","[550,642)",300,"[0.5,1)","[228,347)","[242,299)",0,25,46
"1361","0","[670, Inf)","[700,750)","[-Inf,550)",250,"[0.5,1)","[141,228)","[242,299)",32,25,46
"1363","0","[600,670)","[750,820)","[-Inf,550)",300,"[0,0.5)","[228,347)","[-Inf,131)",55,293,46
"1365","0","[670, Inf)","[700,750)","[550,642)",350,"[0.5,1)","[228,347)","[299, Inf)",13,40,46
"1366","0","[670, Inf)","[750,820)","[642,650)",350,"[0.5,1)","[-Inf,141)","[242,299)",300,20,46
"1367","0","[670, Inf)","[820, Inf)","[550,642)",300,"[0,0.5)","[-Inf,141)","[-Inf,131)",0,60,46
"1370","0","[670, Inf)","[820, Inf)","[650, Inf)",400,"[0,0.5)","[141,228)","[131,242)",0,50,46
"1373","0","[670, Inf)","[820, Inf)","[550,642)",250,"[0,0.5)","[-Inf,141)","[-Inf,131)",0,20,45
"1375","0","[600,670)","[700,750)","[550,642)",300,"[1, Inf)","[228,347)","[299, Inf)",23,25,45
"1376","0","[670, Inf)","[820, Inf)","[650, Inf)",300,"[0.5,1)","[141,228)","[131,242)",57,81,45
"1378","0","[600,670)","[750,820)","[550,642)",250,"[0.5,1)","[228,347)","[131,242)",0,53,45
"1379","0","[670, Inf)","[700,750)","[650, Inf)",300,"[0.5,1)","[228,347)","[242,299)",40,50,45
"1380","1","[600,670)","[-Inf,700)","[-Inf,550)",300,"[0.5,1)","[228,347)","[242,299)",99,60,45
"1382","0","[600,670)","[820, Inf)","[-Inf,550)",400,"[0,0.5)","[-Inf,141)","[131,242)",398,0,45
"1383","0","[670, Inf)","[820, Inf)","[650, Inf)",250,"[0,0.5)","[-Inf,141)","[-Inf,131)",56,0,45
"1387","0","[670, Inf)","[820, Inf)","[550,642)",350,"[0.5,1)","[141,228)","[131,242)",27,40,45
"1389","0","[600,670)","[700,750)","[550,642)",400,"[0.5,1)","[347, Inf)","[299, Inf)",0,86,45
"1390","0","[670, Inf)","[700,750)","[-Inf,550)",550,"[0.5,1)","[347, Inf)","[299, Inf)",0,40,45
"1391","0","[670, Inf)","[820, Inf)","[650, Inf)",400,"[0,0.5)","[347, Inf)","[-Inf,131)",0,394,45
"1394","0","[670, Inf)","[700,750)","[-Inf,550)",400,"[0.5,1)","[228,347)","[299, Inf)",42,55,45
"1395","0","[670, Inf)","[820, Inf)","[550,642)",975,"[0.5,1)","[347, Inf)","[299, Inf)",74,50,45
"1397","1","[600,670)","[700,750)","[550,642)",350,"[0.5,1)","[347, Inf)","[299, Inf)",35,100,45
"1399","0","[670, Inf)","[750,820)","[550,642)",475,"[0.5,1)","[347, Inf)","[299, Inf)",18,75,45
"1403","0","[600,670)","[700,750)","[550,642)",300,"[0.5,1)","[228,347)","[131,242)",0,30,45
"1404","0","[670, Inf)","[750,820)","[650, Inf)",375,"[0.5,1)","[228,347)","[242,299)",0,50,45
"1407","0","[670, Inf)","[700,750)","[550,642)",250,"[0.5,1)","[228,347)","[131,242)",18,25,45
"1411","0","[600,670)","[700,750)","[-Inf,550)",250,"[1, Inf)","[228,347)","[242,299)",0,20,45
"1412","0","[600,670)","[700,750)","[650, Inf)",300,"[0.5,1)","[228,347)","[242,299)",0,20,45
"1413","0","[670, Inf)","[820, Inf)","[550,642)",400,"[0,0.5)","[-Inf,141)","[-Inf,131)",0,94,45
"1414","0","[670, Inf)","[750,820)","[650, Inf)",800,"[0.5,1)","[228,347)","[299, Inf)",459,150,45
"1415","0","[600,670)","[700,750)","[550,642)",250,"[0.5,1)","[228,347)","[131,242)",6,20,45
"1416","0","[600,670)","[700,750)","[550,642)",350,"[0.5,1)","[347, Inf)","[299, Inf)",0,27,45
"1417","0","[600,670)","[-Inf,700)","[-Inf,550)",250,"[1, Inf)","[228,347)","[242,299)",12,30,45
"1419","1","[600,670)","[820, Inf)","[-Inf,550)",200,"[0,0.5)","[141,228)","[-Inf,131)",0,100,45
"1420","0","[670, Inf)","[750,820)","[650, Inf)",450,"[0.5,1)","[228,347)","[299, Inf)",94,100,45
"1421","0","[670, Inf)","[820, Inf)","[650, Inf)",350,"[0,0.5)","[-Inf,141)","[131,242)",153,25,45
"1423","0","[670, Inf)","[700,750)","[650, Inf)",250,"[0.5,1)","[141,228)","[131,242)",33,50,45
"1424","0","[600,670)","[700,750)","[642,650)",300,"[0.5,1)","[-Inf,141)","[131,242)",253,50,45
"1425","0","[670, Inf)","[820, Inf)","[550,642)",250,"[0,0.5)","[-Inf,141)","[-Inf,131)",0,6,44
"1428","0","[670, Inf)","[820, Inf)","[650, Inf)",500,"[0.5,1)","[228,347)","[242,299)",0,50,44
"1429","0","[670, Inf)","[750,820)","[650, Inf)",375,"[0.5,1)","[141,228)","[131,242)",54,20,44
"1430","0","[670, Inf)","[700,750)","[550,642)",500,"[0.5,1)","[347, Inf)","[299, Inf)",0,25,44
"1431","0","[670, Inf)","[750,820)","[650, Inf)",300,"[0.5,1)","[141,228)","[242,299)",100,50,44
"1434","0","[600,670)","[700,750)","[550,642)",250,"[0.5,1)","[228,347)","[131,242)",0,20,44
"1435","0","[600,670)","[-Inf,700)","[-Inf,550)",300,"[1, Inf)","[228,347)","[299, Inf)",57,30,44
"1436","0","[600,670)","[700,750)","[550,642)",250,"[0.5,1)","[228,347)","[242,299)",10,20,44
"1438","0","[670, Inf)","[820, Inf)","[-Inf,550)",250,"[0,0.5)","[-Inf,141)","[-Inf,131)",0,6,44
"1439","0","[670, Inf)","[820, Inf)","[650, Inf)",300,"[0,0.5)","[228,347)","[-Inf,131)",0,200,44
"1440","0","[600,670)","[700,750)","[550,642)",250,"[0.5,1)","[141,228)","[131,242)",55,41,44
"1441","0","[670, Inf)","[820, Inf)","[650, Inf)",300,"[0.5,1)","[141,228)","[131,242)",8,40,44
"1442","0","[670, Inf)","[820, Inf)","[650, Inf)",450,"[0,0.5)","[-Inf,141)","[-Inf,131)",0,0,44
"1445","0","[600,670)","[750,820)","[-Inf,550)",250,"[0.5,1)","[228,347)","[131,242)",0,70,44
"1448","0","[670, Inf)","[820, Inf)","[550,642)",500,"[0,0.5)","[228,347)","[-Inf,131)",50,271,44
"1450","0","[670, Inf)","[820, Inf)","[550,642)",250,"[0,0.5)","[228,347)","[-Inf,131)",0,205,44
"1452","0","[600,670)","[-Inf,700)","[-Inf,550)",200,"[0,0.5)","[141,228)","[-Inf,131)",57,150,44
"1454","0","[670, Inf)","[820, Inf)","[550,642)",250,"[0,0.5)","[-Inf,141)","[-Inf,131)",20,53,44
"1457","0","[670, Inf)","[700,750)","[-Inf,550)",250,"[0.5,1)","[141,228)","[131,242)",21,50,44
"1458","1","[600,670)","[700,750)","[550,642)",250,"[0.5,1)","[228,347)","[131,242)",0,40,44
"1460","0","[670, Inf)","[820, Inf)","[642,650)",450,"[0,0.5)","[-Inf,141)","[-Inf,131)",0,6,43
"1462","0","[670, Inf)","[750,820)","[550,642)",250,"[0.5,1)","[141,228)","[131,242)",33,50,43
"1464","0","[600,670)","[820, Inf)","[550,642)",300,"[0,0.5)","[-Inf,141)","[-Inf,131)",0,6,43
"1465","0","[600,670)","[750,820)","[550,642)",250,"[0.5,1)","[228,347)","[131,242)",0,20,43
"1466","0","[670, Inf)","[700,750)","[550,642)",650,"[0.5,1)","[347, Inf)","[299, Inf)",11,25,43
"1467","0","[600,670)","[700,750)","[-Inf,550)",300,"[0.5,1)","[228,347)","[242,299)",21,70,43
"1470","0","[670, Inf)","[820, Inf)","[650, Inf)",200,"[0.5,1)","[-Inf,141)","[131,242)",140,69,43
"1471","0","[670, Inf)","[820, Inf)","[650, Inf)",1000,"[0,0.5)","[-Inf,141)","[-Inf,131)",0,6,43
"1472","0","[670, Inf)","[820, Inf)","[650, Inf)",300,"[0.5,1)","[141,228)","[131,242)",161,191,43
"1473","0","[600,670)","[700,750)","[-Inf,550)",300,"[0.5,1)","[228,347)","[242,299)",32,20,43
"1476","0","[670, Inf)","[700,750)","[550,642)",300,"[0.5,1)","[141,228)","[131,242)",20,50,43
"1477","0","[670, Inf)","[700,750)","[550,642)",250,"[0.5,1)","[141,228)","[131,242)",0,25,43
"1481","0","[670, Inf)","[750,820)","[650, Inf)",300,"[0,0.5)","[-Inf,141)","[-Inf,131)",82,86,43
"1482","0","[670, Inf)","[820, Inf)","[550,642)",300,"[0,0.5)","[228,347)","[-Inf,131)",0,340,43
"1483","0","[670, Inf)","[750,820)","[550,642)",450,"[0,0.5)","[-Inf,141)","[131,242)",161,7,43
"1484","0","[670, Inf)","[700,750)","[-Inf,550)",350,"[0.5,1)","[228,347)","[299, Inf)",52,30,43
"1485","0","[670, Inf)","[820, Inf)","[650, Inf)",400,"[0,0.5)","[-Inf,141)","[-Inf,131)",0,0,43
"1487","1","[600,670)","[-Inf,700)","[-Inf,550)",350,"[0.5,1)","[347, Inf)","[299, Inf)",0,40,43
"1489","0","[600,670)","[750,820)","[-Inf,550)",200,"[0.5,1)","[141,228)","[131,242)",0,20,43
"1490","0","[670, Inf)","[700,750)","[-Inf,550)",250,"[0.5,1)","[141,228)","[131,242)",42,30,43
"1493","0","[600,670)","[700,750)","[-Inf,550)",350,"[0.5,1)","[347, Inf)","[299, Inf)",0,65,43
"1495","0","[600,670)","[820, Inf)","[550,642)",350,"[0,0.5)","[228,347)","[131,242)",0,211,43
"1497","0","[600,670)","[-Inf,700)","[550,642)",300,"[1, Inf)","[228,347)","[299, Inf)",128,30,43
"1499","0","[670, Inf)","[700,750)","[650, Inf)",350,"[0.5,1)","[228,347)","[299, Inf)",0,34,43
"1500","0","[670, Inf)","[750,820)","[550,642)",300,"[0.5,1)","[-Inf,141)","[131,242)",200,0,43
"1502","0","[600,670)","[700,750)","[550,642)",300,"[1, Inf)","[228,347)","[299, Inf)",0,40,43
"1503","0","[670, Inf)","[700,750)","[650, Inf)",250,"[0.5,1)","[228,347)","[131,242)",12,50,43
"1507","0","[670, Inf)","[750,820)","[550,642)",250,"[0.5,1)","[141,228)","[131,242)",0,25,43
"1508","0","[670, Inf)","[750,820)","[-Inf,550)",500,"[0.5,1)","[228,347)","[242,299)",0,60,43
"1509","0","[670, Inf)","[820, Inf)","[-Inf,550)",300,"[0,0.5)","[-Inf,141)","[-Inf,131)",0,32,43
"1512","0","[670, Inf)","[750,820)","[650, Inf)",800,"[0,0.5)","[347, Inf)","[242,299)",1,200,43
"1513","0","[670, Inf)","[750,820)","[-Inf,550)",300,"[0.5,1)","[228,347)","[242,299)",50,40,43
"1514","0","[600,670)","[-Inf,700)","[550,642)",250,"[1, Inf)","[228,347)","[242,299)",0,60,42
"1515","0","[670, Inf)","[820, Inf)","[550,642)",250,"[0,0.5)","[-Inf,141)","[-Inf,131)",0,6,42
"1516","0","[670, Inf)","[750,820)","[550,642)",450,"[0.5,1)","[228,347)","[299, Inf)",101,20,42
"1517","0","[600,670)","[700,750)","[550,642)",300,"[1, Inf)","[347, Inf)","[299, Inf)",75,75,42
"1520","0","[600,670)","[700,750)","[550,642)",300,"[0.5,1)","[228,347)","[242,299)",0,50,42
"1521","0","[670, Inf)","[700,750)","[550,642)",350,"[0.5,1)","[228,347)","[299, Inf)",28,50,42
"1522","0","[600,670)","[820, Inf)","[642,650)",400,"[0,0.5)","[-Inf,141)","[-Inf,131)",0,19,42
"1523","0","[670, Inf)","[750,820)","[550,642)",250,"[0.5,1)","[228,347)","[131,242)",0,40,42
"1525","0","[600,670)","[700,750)","[-Inf,550)",400,"[0.5,1)","[347, Inf)","[299, Inf)",24,23,42
"1526","0","[600,670)","[700,750)","[550,642)",300,"[1, Inf)","[228,347)","[299, Inf)",61,76,42
"1527","0","[670, Inf)","[700,750)","[-Inf,550)",400,"[0.5,1)","[347, Inf)","[299, Inf)",114,100,42
"1530","0","[670, Inf)","[750,820)","[550,642)",350,"[0.5,1)","[-Inf,141)","[299, Inf)",342,50,42
"1532","0","[670, Inf)","[750,820)","[650, Inf)",450,"[0.5,1)","[347, Inf)","[299, Inf)",147,200,42
"1533","1","[600,670)","[750,820)","[550,642)",250,"[0.5,1)","[141,228)","[131,242)",57,50,42
"1534","0","[670, Inf)","[820, Inf)","[550,642)",250,"[0,0.5)","[228,347)","[-Inf,131)",159,431,42
"1535","0","[600,670)","[700,750)","[-Inf,550)",300,"[0.5,1)","[228,347)","[299, Inf)",48,20,42
"1536","0","[600,670)","[700,750)","[550,642)",250,"[0.5,1)","[228,347)","[131,242)",0,25,42
"1539","0","[670, Inf)","[820, Inf)","[650, Inf)",300,"[0,0.5)","[-Inf,141)","[-Inf,131)",56,79,42
"1540","1","[670, Inf)","[700,750)","[-Inf,550)",300,"[0.5,1)","[228,347)","[242,299)",0,50,42
"1541","0","[670, Inf)","[700,750)","[650, Inf)",350,"[0.5,1)","[228,347)","[299, Inf)",32,50,42
"1543","0","[600,670)","[750,820)","[550,642)",300,"[0.5,1)","[141,228)","[131,242)",0,35,42
"1544","0","[670, Inf)","[820, Inf)","[550,642)",250,"[0,0.5)","[-Inf,141)","[-Inf,131)",0,50,42
"1545","0","[670, Inf)","[700,750)","[550,642)",250,"[0.5,1)","[141,228)","[131,242)",0,30,42
"1546","0","[670, Inf)","[700,750)","[650, Inf)",450,"[0.5,1)","[347, Inf)","[299, Inf)",50,40,42
"1547","0","[670, Inf)","[750,820)","[550,642)",550,"[0.5,1)","[347, Inf)","[299, Inf)",0,100,42
"1548","0","[600,670)","[700,750)","[-Inf,550)",250,"[0.5,1)","[228,347)","[131,242)",0,20,42
"1549","0","[670, Inf)","[820, Inf)","[550,642)",250,"[0,0.5)","[-Inf,141)","[-Inf,131)",0,40,42
"1551","0","[600,670)","[700,750)","[550,642)",300,"[0.5,1)","[228,347)","[131,242)",0,117,42
"1552","0","[670, Inf)","[750,820)","[550,642)",300,"[0.5,1)","[228,347)","[131,242)",0,60,42
"1553","0","[670, Inf)","[750,820)","[650, Inf)",300,"[0.5,1)","[-Inf,141)","[131,242)",167,60,42
"1554","1","[600,670)","[820, Inf)","[-Inf,550)",250,"[0,0.5)","[-Inf,141)","[-Inf,131)",0,60,42
"1557","0","[670, Inf)","[750,820)","[-Inf,550)",250,"[0.5,1)","[141,228)","[131,242)",65,50,42
"1558","0","[670, Inf)","[700,750)","[550,642)",400,"[0.5,1)","[-Inf,141)","[299, Inf)",429,50,42
"1560","0","[670, Inf)","[820, Inf)","[650, Inf)",350,"[0,0.5)","[141,228)","[-Inf,131)",60,148,42
"1563","0","[600,670)","[820, Inf)","[550,642)",350,"[0,0.5)","[-Inf,141)","[-Inf,131)",0,12,42
"1565","0","[670, Inf)","[700,750)","[650, Inf)",250,"[0.5,1)","[141,228)","[131,242)",20,50,42
"1571","1","[600,670)","[750,820)","[550,642)",300,"[0.5,1)","[228,347)","[242,299)",0,20,41
"1572","0","[600,670)","[820, Inf)","[-Inf,550)",350,"[0.5,1)","[228,347)","[299, Inf)",34,43,41
"1573","0","[670, Inf)","[700,750)","[550,642)",350,"[0.5,1)","[141,228)","[131,242)",0,50,41
"1574","0","[670, Inf)","[750,820)","[550,642)",250,"[0,0.5)","[-Inf,141)","[-Inf,131)",0,42,41
"1575","0","[600,670)","[-Inf,700)","[-Inf,550)",350,"[0.5,1)","[228,347)","[299, Inf)",0,25,41
"1576","0","[600,670)","[700,750)","[-Inf,550)",250,"[0.5,1)","[228,347)","[131,242)",4,20,41
"1578","0","[600,670)","[700,750)","[550,642)",350,"[0.5,1)","[228,347)","[299, Inf)",31,50,41
"1580","0","[670, Inf)","[820, Inf)","[650, Inf)",400,"[0.5,1)","[228,347)","[299, Inf)",131,25,41
"1581","0","[670, Inf)","[700,750)","[650, Inf)",550,"[0.5,1)","[347, Inf)","[299, Inf)",0,50,41
"1582","0","[670, Inf)","[700,750)","[550,642)",525,"[0.5,1)","[347, Inf)","[299, Inf)",0,30,41
"1583","0","[600,670)","[820, Inf)","[-Inf,550)",450,"[0,0.5)","[-Inf,141)","[131,242)",163,0,41
"1584","0","[670, Inf)","[750,820)","[550,642)",300,"[0.5,1)","[141,228)","[131,242)",74,150,41
"1585","0","[670, Inf)","[700,750)","[650, Inf)",250,"[0.5,1)","[228,347)","[131,242)",0,60,41
"1588","0","[670, Inf)","[750,820)","[650, Inf)",300,"[0.5,1)","[228,347)","[242,299)",43,30,41
"1589","0","[600,670)","[750,820)","[-Inf,550)",350,"[0.5,1)","[228,347)","[242,299)",0,50,41
"1591","0","[670, Inf)","[750,820)","[550,642)",200,"[0.5,1)","[-Inf,141)","[-Inf,131)",91,120,41
"1593","0","[600,670)","[700,750)","[650, Inf)",300,"[1, Inf)","[228,347)","[299, Inf)",122,100,41
"1594","0","[600,670)","[700,750)","[550,642)",450,"[0.5,1)","[347, Inf)","[299, Inf)",0,20,41
"1595","0","[600,670)","[700,750)","[-Inf,550)",300,"[0.5,1)","[228,347)","[242,299)",0,20,41
"1596","0","[670, Inf)","[820, Inf)","[550,642)",250,"[0,0.5)","[141,228)","[-Inf,131)",0,41,41
"1598","0","[670, Inf)","[820, Inf)","[650, Inf)",250,"[0,0.5)","[-Inf,141)","[-Inf,131)",0,8,41
"1600","0","[670, Inf)","[820, Inf)","[550,642)",350,"[0.5,1)","[228,347)","[131,242)",23,100,41
"1601","0","[600,670)","[700,750)","[-Inf,550)",350,"[1, Inf)","[347, Inf)","[299, Inf)",49,60,41
"1603","0","[600,670)","[700,750)","[-Inf,550)",300,"[1, Inf)","[228,347)","[299, Inf)",29,40,41
"1604","0","[600,670)","[820, Inf)","[550,642)",250,"[0,0.5)","[-Inf,141)","[-Inf,131)",0,13,41
"1606","1","[670, Inf)","[750,820)","[-Inf,550)",300,"[0.5,1)","[228,347)","[131,242)",45,100,41
"1607","0","[600,670)","[700,750)","[-Inf,550)",300,"[0.5,1)","[228,347)","[242,299)",0,30,41
"1608","0","[600,670)","[-Inf,700)","[550,642)",300,"[1, Inf)","[228,347)","[299, Inf)",0,40,41
"1610","0","[670, Inf)","[820, Inf)","[650, Inf)",450,"[0,0.5)","[-Inf,141)","[-Inf,131)",0,6,41
"1611","0","[600,670)","[700,750)","[-Inf,550)",200,"[0.5,1)","[141,228)","[131,242)",0,21,41
"1612","0","[670, Inf)","[750,820)","[650, Inf)",300,"[0.5,1)","[141,228)","[131,242)",50,50,41
"1613","1","[600,670)","[750,820)","[550,642)",300,"[0,0.5)","[141,228)","[-Inf,131)",101,210,41
"1615","0","[670, Inf)","[820, Inf)","[650, Inf)",250,"[0.5,1)","[141,228)","[131,242)",4,30,41
"1617","0","[670, Inf)","[820, Inf)","[-Inf,550)",550,"[0,0.5)","[-Inf,141)","[-Inf,131)",107,150,41
"1618","0","[600,670)","[700,750)","[550,642)",300,"[0.5,1)","[228,347)","[242,299)",19,25,41
"1619","0","[600,670)","[700,750)","[-Inf,550)",350,"[0,0.5)","[228,347)","[131,242)",72,200,41
"1620","0","[670, Inf)","[820, Inf)","[550,642)",300,"[0,0.5)","[-Inf,141)","[-Inf,131)",15,76,41
"1622","1","[670, Inf)","[750,820)","[-Inf,550)",250,"[0.5,1)","[141,228)","[131,242)",0,30,41
"1624","0","[600,670)","[820, Inf)","[550,642)",300,"[0,0.5)","[141,228)","[131,242)",0,20,41
"1625","0","[600,670)","[700,750)","[550,642)",250,"[0.5,1)","[228,347)","[131,242)",0,30,41
"1628","0","[600,670)","[750,820)","[550,642)",300,"[0.5,1)","[228,347)","[242,299)",0,20,41
"1629","0","[600,670)","[750,820)","[550,642)",300,"[0.5,1)","[228,347)","[242,299)",0,20,41
"1635","1","[600,670)","[700,750)","[-Inf,550)",300,"[0.5,1)","[228,347)","[242,299)",0,51,41
"1637","1","[600,670)","[700,750)","[-Inf,550)",300,"[0.5,1)","[228,347)","[242,299)",0,20,41
"1638","0","[670, Inf)","[750,820)","[-Inf,550)",300,"[0.5,1)","[228,347)","[242,299)",0,40,41
"1639","0","[670, Inf)","[750,820)","[650, Inf)",400,"[0.5,1)","[228,347)","[299, Inf)",82,40,41
"1640","0","[600,670)","[-Inf,700)","[650, Inf)",300,"[1, Inf)","[228,347)","[299, Inf)",297,353,41
"1641","0","[600,670)","[700,750)","[642,650)",400,"[0.5,1)","[228,347)","[299, Inf)",144,20,40
"1642","0","[600,670)","[700,750)","[550,642)",250,"[0.5,1)","[228,347)","[131,242)",0,20,40
"1646","0","[600,670)","[750,820)","[550,642)",250,"[1, Inf)","[141,228)","[242,299)",133,75,40
"1648","0","[600,670)","[700,750)","[550,642)",350,"[1, Inf)","[228,347)","[299, Inf)",14,21,40
"1651","0","[670, Inf)","[700,750)","[-Inf,550)",250,"[0.5,1)","[141,228)","[131,242)",27,25,40
"1652","0","[670, Inf)","[750,820)","[650, Inf)",350,"[0.5,1)","[228,347)","[299, Inf)",39,20,40
"1655","0","[600,670)","[750,820)","[650, Inf)",300,"[0.5,1)","[228,347)","[242,299)",0,20,40
"1656","0","[600,670)","[700,750)","[550,642)",350,"[0.5,1)","[228,347)","[299, Inf)",26,20,40
"1657","0","[670, Inf)","[700,750)","[550,642)",350,"[0.5,1)","[228,347)","[242,299)",30,100,40
"1658","0","[670, Inf)","[820, Inf)","[-Inf,550)",300,"[0,0.5)","[141,228)","[-Inf,131)",0,100,40
"1659","0","[600,670)","[750,820)","[650, Inf)",325,"[0.5,1)","[228,347)","[242,299)",0,25,40
"1660","0","[600,670)","[700,750)","[550,642)",250,"[0.5,1)","[141,228)","[131,242)",0,50,40
"1661","0","[600,670)","[700,750)","[550,642)",300,"[0.5,1)","[228,347)","[242,299)",0,30,40
"1662","0","[600,670)","[700,750)","[550,642)",575,"[0.5,1)","[347, Inf)","[299, Inf)",108,45,40
